Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,AltTitle.other,Title,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription-NO,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title,Program,IIIF Manifest URL
ark:/21198/z1pk61td,,,Collection,,,,,,The Inad Theater Collection,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fz1pk61td
ark:/13030/m54f9h4h,ark:/21198/z1pk61td,,Work,278.0,0278.01.0977,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"صورة من مسرحية ""رحلة ميلادة ورمضان""، مسرح عناد","A Photograph from ""Miladeh and Ramadan's Journey"" Theatrical Performance by Inad Theatre","A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""|~|صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",,color photographs,eng|~|ara,still image,,,,,Culture and Arts|~|Education and Extracurricular Activities|~|Social History,,image/jpeg,3911.0,5807.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/67782_ca_object_representations_media_146068_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/31297_ca_object_representations_media_146068_original.jpg,https://palarchive.org/index.php/Detail/objects/196637/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:07:19,10 March 2021 at 15:42:34,"A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""","صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm54f9h4h/manifest
ark:/13030/m58707vc,ark:/21198/z1pk61td,,Work,278.0,0278.01.0978,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"صورة من مسرحية ""رحلة ميلادة ورمضان""، مسرح عناد","A Photograph from ""Miladeh and Ramadan's Journey"" Theatrical Performance by Inad Theatre","A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""|~|صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",,color photographs,eng|~|ara,still image,,,,,Culture and Arts|~|Education and Extracurricular Activities|~|Social History,,image/jpeg,3911.0,5807.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/64523_ca_object_representations_media_146069_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/83157_ca_object_representations_media_146069_original.jpg,https://palarchive.org/index.php/Detail/objects/196638/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:07:19,10 March 2021 at 15:42:34,"A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""","صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm58707vc/manifest
ark:/13030/m54j86k8,ark:/21198/z1pk61td,,Work,278.0,0278.01.0979,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"صورة من مسرحية ""رحلة ميلادة ورمضان""، مسرح عناد","A Photograph from ""Miladeh and Ramadan's Journey"" Theatrical Performance by Inad Theatre","A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""|~|صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",,color photographs,eng|~|ara,still image,,,,,Culture and Arts|~|Education and Extracurricular Activities|~|Social History,,image/jpeg,3911.0,5807.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/18493_ca_object_representations_media_146070_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/48023_ca_object_representations_media_146070_original.jpg,https://palarchive.org/index.php/Detail/objects/196639/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:07:19,10 March 2021 at 15:42:34,"A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""","صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm54j86k8/manifest
ark:/13030/m50p8rf7,ark:/21198/z1pk61td,,Work,278.0,0278.01.0980,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"صورة من مسرحية ""رحلة ميلادة ورمضان""، مسرح عناد","A Photograph from ""Miladeh and Ramadan's Journey"" Theatrical Performance by Inad Theatre","A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""|~|صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",,color photographs,eng|~|ara,still image,,,,,Culture and Arts|~|Education and Extracurricular Activities|~|Social History,,image/jpeg,3911.0,5807.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/48119_ca_object_representations_media_146071_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/43451_ca_object_representations_media_146071_original.jpg,https://palarchive.org/index.php/Detail/objects/196640/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:07:20,10 March 2021 at 15:42:34,"A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""","صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm50p8rf7/manifest
ark:/13030/m50w655x,ark:/21198/z1pk61td,,Work,278.0,0278.01.0981,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"صورة من مسرحية ""رحلة ميلادة ورمضان""، مسرح عناد","A Photograph from ""Miladeh and Ramadan's Journey"" Theatrical Performance by Inad Theatre","A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""|~|صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",,color photographs,eng|~|ara,still image,,,,,Culture and Arts|~|Education and Extracurricular Activities|~|Social History,,image/jpeg,3911.0,5807.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/25921_ca_object_representations_media_146072_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/7886_ca_object_representations_media_146072_original.jpg,https://palarchive.org/index.php/Detail/objects/196641/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:07:20,10 March 2021 at 15:42:35,"A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""","صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm50w655x/manifest
ark:/13030/m5md6rbz,ark:/21198/z1pk61td,,Work,278.0,0278.01.0982,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"صورة من مسرحية ""رحلة ميلادة ورمضان""، مسرح عناد","A Photograph from ""Miladeh and Ramadan's Journey"" Theatrical Performance by Inad Theatre","A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""|~|صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",,color photographs,eng|~|ara,still image,,,,,Culture and Arts|~|Education and Extracurricular Activities|~|Social History,,image/jpeg,3911.0,5807.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/59859_ca_object_representations_media_146073_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/62203_ca_object_representations_media_146073_original.jpg,https://palarchive.org/index.php/Detail/objects/196642/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:07:20,10 March 2021 at 15:42:35,"A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""","صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5md6rbz/manifest
ark:/13030/m53g2g14,ark:/21198/z1pk61td,,Work,278.0,0278.01.0983,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"صورة من مسرحية ""رحلة ميلادة ورمضان""، مسرح عناد","A Photograph from ""Miladeh and Ramadan's Journey"" Theatrical Performance by Inad Theatre","A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""|~|صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",,color photographs,eng|~|ara,still image,,,,,Culture and Arts|~|Education and Extracurricular Activities|~|Social History,,image/jpeg,3911.0,5807.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/15234_ca_object_representations_media_146074_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/7538_ca_object_representations_media_146074_original.jpg,https://palarchive.org/index.php/Detail/objects/196643/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:07:20,10 March 2021 at 15:42:35,"A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""","صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm53g2g14/manifest
ark:/13030/m5gr4q3v,ark:/21198/z1pk61td,,Work,278.0,0278.01.0984,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"صورة من مسرحية ""رحلة ميلادة ورمضان""، مسرح عناد","A Photograph from ""Miladeh and Ramadan's Journey"" Theatrical Performance by Inad Theatre","A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""|~|صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",,color photographs,eng|~|ara,still image,,,,,Culture and Arts|~|Education and Extracurricular Activities|~|Social History,,image/jpeg,3911.0,5807.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/28125_ca_object_representations_media_146075_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/5903_ca_object_representations_media_146075_original.jpg,https://palarchive.org/index.php/Detail/objects/196644/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:07:20,10 March 2021 at 15:42:36,"A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""","صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5gr4q3v/manifest
ark:/13030/m5zq1zgj,ark:/21198/z1pk61td,,Work,278.0,0278.01.0985,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"صورة من مسرحية ""رحلة ميلادة ورمضان""، مسرح عناد","A Photograph from ""Miladeh and Ramadan's Journey"" Theatrical Performance by Inad Theatre","A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""|~|صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",,color photographs,eng|~|ara,still image,,,,,Culture and Arts|~|Education and Extracurricular Activities|~|Social History,,image/jpeg,3911.0,5807.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/15494_ca_object_representations_media_146076_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/47188_ca_object_representations_media_146076_original.jpg,https://palarchive.org/index.php/Detail/objects/196645/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:07:20,10 March 2021 at 15:42:36,"A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""","صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5zq1zgj/manifest
ark:/13030/m5rc4x0p,ark:/21198/z1pk61td,,Work,278.0,0278.01.0986,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"صورة من مسرحية ""رحلة ميلادة ورمضان""، مسرح عناد","A Photograph from ""Miladeh and Ramadan's Journey"" Theatrical Performance by Inad Theatre","A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""|~|صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",,color photographs,eng|~|ara,still image,,,,,Culture and Arts|~|Education and Extracurricular Activities|~|Social History,,image/jpeg,3911.0,5807.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/91072_ca_object_representations_media_146077_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/46278_ca_object_representations_media_146077_original.jpg,https://palarchive.org/index.php/Detail/objects/196646/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:07:20,10 March 2021 at 15:42:36,"A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""","صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5rc4x0p/manifest
ark:/13030/m5c03zfb,ark:/21198/z1pk61td,,Work,278.0,0278.01.0987,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"صورة من مسرحية ""رحلة ميلادة ورمضان""، مسرح عناد","A Photograph from ""Miladeh and Ramadan's Journey"" Theatrical Performance by Inad Theatre","A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""|~|صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",,color photographs,eng|~|ara,still image,,,,,Culture and Arts|~|Education and Extracurricular Activities|~|Social History,,image/jpeg,3911.0,5807.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/98324_ca_object_representations_media_146078_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/26630_ca_object_representations_media_146078_original.jpg,https://palarchive.org/index.php/Detail/objects/196647/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:07:20,10 March 2021 at 15:42:36,"A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""","صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5c03zfb/manifest
ark:/13030/m5kh8dps,ark:/21198/z1pk61td,,Work,278.0,0278.01.0988,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"صورة من مسرحية ""رحلة ميلادة ورمضان""، مسرح عناد","A Photograph from ""Miladeh and Ramadan's Journey"" Theatrical Performance by Inad Theatre","A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""|~|صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",,color photographs,eng|~|ara,still image,,,,,Culture and Arts|~|Education and Extracurricular Activities|~|Social History,,image/jpeg,3911.0,5807.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/86634_ca_object_representations_media_146079_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/31612_ca_object_representations_media_146079_original.jpg,https://palarchive.org/index.php/Detail/objects/196648/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:07:20,10 March 2021 at 15:42:37,"A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""","صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5kh8dps/manifest
ark:/13030/m5mm45b7,ark:/21198/z1pk61td,,Work,278.0,0278.01.0989,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"صورة من مسرحية ""رحلة ميلادة ورمضان""، مسرح عناد","A Photograph from ""Miladeh and Ramadan's Journey"" Theatrical Performance by Inad Theatre","A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""|~|صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",,color photographs,eng|~|ara,still image,,,,,Culture and Arts|~|Education and Extracurricular Activities|~|Social History,,image/jpeg,3911.0,5807.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/90253_ca_object_representations_media_146080_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/69241_ca_object_representations_media_146080_original.jpg,https://palarchive.org/index.php/Detail/objects/196649/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:07:20,10 March 2021 at 15:42:37,"A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""","صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5mm45b7/manifest
ark:/13030/m56765m2,ark:/21198/z1pk61td,,Work,278.0,0278.01.0990,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"صورة من مسرحية ""رحلة ميلادة ورمضان""، مسرح عناد","A Photograph from ""Miladeh and Ramadan's Journey"" Theatrical Performance by Inad Theatre","A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""|~|صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",,color photographs,eng|~|ara,still image,,,,,Culture and Arts|~|Education and Extracurricular Activities|~|Social History,,image/jpeg,5807.0,3911.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/56828_ca_object_representations_media_146081_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/19341_ca_object_representations_media_146081_original.jpg,https://palarchive.org/index.php/Detail/objects/196650/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:07:20,10 March 2021 at 15:42:37,"A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""","صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm56765m2/manifest
ark:/13030/m57736q0,ark:/21198/z1pk61td,,Work,278.0,0278.01.0991,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"صورة من مسرحية ""رحلة ميلادة ورمضان""، مسرح عناد","A Photograph from ""Miladeh and Ramadan's Journey"" Theatrical Performance by Inad Theatre","A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""|~|صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",,color photographs,eng|~|ara,still image,,,,,Culture and Arts|~|Education and Extracurricular Activities|~|Social History,,image/jpeg,3911.0,5807.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/11137_ca_object_representations_media_146082_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/95085_ca_object_representations_media_146082_original.jpg,https://palarchive.org/index.php/Detail/objects/196651/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:07:20,10 March 2021 at 15:42:37,"A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""","صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm57736q0/manifest
ark:/13030/m5tz16qr,ark:/21198/z1pk61td,,Work,278.0,0278.01.0992,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"صورة من مسرحية ""رحلة ميلادة ورمضان""، مسرح عناد","A Photograph from ""Miladeh and Ramadan's Journey"" Theatrical Performance by Inad Theatre","A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""|~|صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",,color photographs,eng|~|ara,still image,,,,,Culture and Arts|~|Education and Extracurricular Activities|~|Social History,,image/jpeg,3911.0,5807.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/40172_ca_object_representations_media_146083_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/85584_ca_object_representations_media_146083_original.jpg,https://palarchive.org/index.php/Detail/objects/196652/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:07:21,10 March 2021 at 15:42:38,"A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""","صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5tz16qr/manifest
ark:/13030/m5q60g16,ark:/21198/z1pk61td,,Work,278.0,0278.01.0993,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"صورة من مسرحية ""رحلة ميلادة ورمضان""، مسرح عناد","A Photograph from ""Miladeh and Ramadan's Journey"" Theatrical Performance by Inad Theatre","A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""|~|صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",,color photographs,eng|~|ara,still image,,,,,Culture and Arts|~|Education and Extracurricular Activities|~|Social History,,image/jpeg,3911.0,5807.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/64108_ca_object_representations_media_146084_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/90557_ca_object_representations_media_146084_original.jpg,https://palarchive.org/index.php/Detail/objects/196653/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:07:21,10 March 2021 at 15:42:38,"A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""","صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5q60g16/manifest
ark:/13030/m5gv3dmh,ark:/21198/z1pk61td,,Work,278.0,0278.01.0994,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"صورة من مسرحية ""رحلة ميلادة ورمضان""، مسرح عناد","A Photograph from ""Miladeh and Ramadan's Journey"" Theatrical Performance by Inad Theatre","A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""|~|صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",,color photographs,eng|~|ara,still image,,,,,Culture and Arts|~|Education and Extracurricular Activities|~|Social History,,image/jpeg,5807.0,3911.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/14603_ca_object_representations_media_146085_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/6/0/51285_ca_object_representations_media_146085_original.jpg,https://palarchive.org/index.php/Detail/objects/196654/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:07:21,10 March 2021 at 15:42:38,"A colour photograph from a performance of Inad Theatre's play, “Miladeh and Ramadan’s Journey.""","صورة ملونة من عرض مسرحية ""رحلة ميلادة ورمضان""، وهي عمل مسرحي من إنتاج وتمثيل فريق مسرح عناد.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5gv3dmh/manifest
