Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,AltTitle.other,Title,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription-NO,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title,Program,IIIF Manifest URL
ark:/21198/z16q7gvn,,,Collection,,,,,,The Daniel Hughes Collection,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fz16q7gvn
ark:/13030/m54f9gh1,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0148,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,قبة الصخرة في القدس,"A Photograph of the Dome of the Rock, Jerusalem","Found in the Journalist Danyal Collection, this black-and-white photograph shows the Dome of the Rock in Jerusalem.|~|صورة غير ملونة، يظهر فيها قبة الصخرة في القدس. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989; Date created,1989.0,,"[31.768319,35.21371]",,,image/jpeg,1704.0,2543.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/49316_ca_object_representations_media_143340_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/5312_ca_object_representations_media_143340_original.jpg,https://palarchive.org/index.php/Detail/objects/182922/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:22,10 March 2021 at 15:22:48,"Found in the Journalist Danyal Collection, this black-and-white photograph shows the Dome of the Rock in Jerusalem.",صورة غير ملونة، يظهر فيها قبة الصخرة في القدس. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm54f9gh1/manifest
ark:/13030/m5c03xtv,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0149,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,[BLANK],[BLANK],,,,,still image,,,,,,,image/jpeg,2498.0,1715.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/22883_ca_object_representations_media_143341_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/36050_ca_object_representations_media_143341_original.jpg,https://palarchive.org/index.php/Detail/objects/182923/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:22,10 March 2021 at 15:22:48,,,,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5c03xtv/manifest
ark:/13030/m567652w,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0150,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,احدى القرى الفلسطينية,"One of the Palestinian Villages, 1989","A black-and-white photograph, featuring one of the Palestinian villages. This photograph was found among the archive of the Journalist Danial H. |~|صورة غير ملونة، يظهر فيها احدى القرى الفلسطينية. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989; Date created,1989.0,,,,,image/jpeg,1694.0,2540.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/27848_ca_object_representations_media_143342_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/66171_ca_object_representations_media_143342_original.jpg,https://palarchive.org/index.php/Detail/objects/182924/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:23,10 March 2021 at 15:22:48,"A black-and-white photograph, featuring one of the Palestinian villages. This photograph was found among the archive of the Journalist Danial H.",صورة غير ملونة، يظهر فيها احدى القرى الفلسطينية. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm567652w/manifest
ark:/13030/m5t22vgw,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0151,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,قبة الصخرة في القدس,"A Photograph of the Dome of the Rock, Jerusalem","Found in the Journalist Danyal Collection, this black-and-white photograph shows the Dome of the Rock in Jerusalem.|~|صورة غير ملونة، يظهر فيها قبة الصخرة في القدس. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989; Date created,1989.0,,"[31.768319,35.21371]",,,image/jpeg,1693.0,2548.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/239_ca_object_representations_media_143343_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/35436_ca_object_representations_media_143343_original.jpg,https://palarchive.org/index.php/Detail/objects/182925/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:23,10 March 2021 at 15:22:49,"Found in the Journalist Danyal Collection, this black-and-white photograph shows the Dome of the Rock in Jerusalem.",صورة غير ملونة، يظهر فيها قبة الصخرة في القدس. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5t22vgw/manifest
ark:/13030/m59q0sfr,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0152,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,رجل وامرأة يحتسيان القهوة،1989,"A Man and a Woman Drinking Coffee, 1989","A black-and-white photograph, featuring a man and a woman while drinking coffee inside their house in 1989. This photograph was found among the archive of the Journalist Danial H.  |~|صورة غير ملونة، يظهر فيها رجل وامرأة يتحداثان ويحتسيان القهوة داخل منزل عام 1989. وجدت في مجموعة الصحفي دانيال.",,black-and-white photographs,,still image,1989; Date created,1989.0,,,,,image/jpeg,1712.0,2505.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/2875_ca_object_representations_media_143344_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/70568_ca_object_representations_media_143344_original.jpg,https://palarchive.org/index.php/Detail/objects/182926/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:23,10 March 2021 at 15:22:49,"A black-and-white photograph, featuring a man and a woman while drinking coffee inside their house in 1989. This photograph was found among the archive of the Journalist Danial H.",صورة غير ملونة، يظهر فيها رجل وامرأة يتحداثان ويحتسيان القهوة داخل منزل عام 1989. وجدت في مجموعة الصحفي دانيال.,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm59q0sfr/manifest
ark:/13030/m5p923q3,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0153,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,عسكري يتسوق من البلدة القديمة في القدس، 1989,"A Militant Shopping at the Old City of Jerusalem, 1989","Found in the Journalist Danial Collection, this black-and-white photograph shows a militant shopping at the Old City of Jerusalem, 1989.|~|صورة غير ملونة، يظهر فيها عسكري يتسوق من البلدة القديمة في القدس عام 1989. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989; Date created,1989.0,,"[31.768319,35.21371]",,,image/jpeg,1703.0,2538.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/96952_ca_object_representations_media_143345_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/11866_ca_object_representations_media_143345_original.jpg,https://palarchive.org/index.php/Detail/objects/182927/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:23,10 March 2021 at 15:22:49,"Found in the Journalist Danial Collection, this black-and-white photograph shows a militant shopping at the Old City of Jerusalem, 1989.",صورة غير ملونة، يظهر فيها عسكري يتسوق من البلدة القديمة في القدس عام 1989. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5p923q3/manifest
ark:/13030/m5gr4pht,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0154,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,عسكري يتسوق من البلدة القديمة في القدس، 1989,"A Militant Shopping at the Old City of Jerusalem, 1989","Found in the Journalist Danial Collection, this black-and-white photograph shows a militant shopping at the Old City of Jerusalem, 1989.|~|صورة غير ملونة، يظهر فيها عسكري يتسوق من البلدة القديمة في القدس عام 1989. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989; Date created,1989.0,,"[31.768319,35.21371]",,,image/jpeg,2537.0,1700.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/76235_ca_object_representations_media_143346_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/2782_ca_object_representations_media_143346_original.jpg,https://palarchive.org/index.php/Detail/objects/182928/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:23,10 March 2021 at 15:22:49,"Found in the Journalist Danial Collection, this black-and-white photograph shows a militant shopping at the Old City of Jerusalem, 1989.",صورة غير ملونة، يظهر فيها عسكري يتسوق من البلدة القديمة في القدس عام 1989. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5gr4pht/manifest
ark:/13030/m53g2ff3,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0155,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,قبة الصخرة في مدينة القدس، 1989,"A Photograph of the Dome of the Rock, Jerusalem, 1989","Found in the Journalist Danyal Collection, this black-and-white photograph shows the Dome of the Rock in Jerusalem.|~|صورة غير ملونة، تظهر فيها بيوت وقبة الصخرة في مدينة القدس عام 1989. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989; Date created,1989.0,,,,,image/jpeg,2543.0,1708.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/73751_ca_object_representations_media_143347_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/22175_ca_object_representations_media_143347_original.jpg,https://palarchive.org/index.php/Detail/objects/182929/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:23,10 March 2021 at 15:22:50,"Found in the Journalist Danyal Collection, this black-and-white photograph shows the Dome of the Rock in Jerusalem.",صورة غير ملونة، تظهر فيها بيوت وقبة الصخرة في مدينة القدس عام 1989. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm53g2ff3/manifest
ark:/13030/m52880fm,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0156,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,عسكري يتسوق من البلدة القديمة في القدس، 1989,"A Militant Shopping at the Old City of Jerusalem, 1989","Found in the Journalist Danial Collection, this black-and-white photograph shows a militant shopping at the Old City of Jerusalem, 1989.|~|صورة غير ملونة، يظهر فيها عسكري يتسوق من البلدة القديمة في القدس عام 1989. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989; Date created,1989.0,,"[31.768319,35.21371]",,,image/jpeg,2515.0,1709.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/28137_ca_object_representations_media_143348_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/96108_ca_object_representations_media_143348_original.jpg,https://palarchive.org/index.php/Detail/objects/182930/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:23,10 March 2021 at 15:22:50,"Found in the Journalist Danial Collection, this black-and-white photograph shows a militant shopping at the Old City of Jerusalem, 1989.",صورة غير ملونة، يظهر فيها عسكري يتسوق من البلدة القديمة في القدس عام 1989. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm52880fm/manifest
ark:/13030/m51k72j6,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0157,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,طفلان يجلسان على الارض، 1989,"Two Kids Sitting on the Ground, 1989","A black-and-white photograph, featuring two kids sitting on the ground. This photograph was found among the archive of the Danial H. |~|صورة غير ملونة، يظهر فيها طفلين يجلسان على الارض. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989; Date created,1989.0,,,,,image/jpeg,1700.0,2550.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/15927_ca_object_representations_media_143349_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/93202_ca_object_representations_media_143349_original.jpg,https://palarchive.org/index.php/Detail/objects/182931/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:23,10 March 2021 at 15:22:50,"A black-and-white photograph, featuring two kids sitting on the ground. This photograph was found among the archive of the Danial H.",صورة غير ملونة، يظهر فيها طفلين يجلسان على الارض. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm51k72j6/manifest
ark:/13030/m5wt6k1g,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0158,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,أشخاص من دول مختلفة يتحدثون مع جندي اسرائيلي، 1989,"People from Diverse Nationalities Talking to an Israeli Occupation Soldier, 1989","A black-and-white photograph, featuring people from diverse nationalities talking to an Israeli Occupation Soldier in 1989. This photograph was found among the archive of the Journalist Danial H. |~|صورة غير ملونة، يظهر فيها أشخاص من دول مختلفة يتحدثون مع جندي اسرائيلي عام 1989. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989; Date created,1989.0,,,,,image/jpeg,1695.0,2565.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/71456_ca_object_representations_media_143350_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/19019_ca_object_representations_media_143350_original.jpg,https://palarchive.org/index.php/Detail/objects/182932/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:23,10 March 2021 at 15:22:50,"A black-and-white photograph, featuring people from diverse nationalities talking to an Israeli Occupation Soldier in 1989. This photograph was found among the archive of the Journalist Danial H.",صورة غير ملونة، يظهر فيها أشخاص من دول مختلفة يتحدثون مع جندي اسرائيلي عام 1989. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5wt6k1g/manifest
ark:/13030/m5xh7h0s,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0160,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,طفلات من بيت ساحور، 1989,"Two Children from Beit Sahour, 1989","A black-and-white photograph, featuring two children from Beit Sahour in 1989, this photograph was found among the archive of the Journalist Danial H. |~|صورة غير ملونة، يظهر فيها طفلات من بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989; Date created,1989.0,,"[31.697836,35.22853]",,,image/jpeg,1688.0,2539.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/69460_ca_object_representations_media_143352_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/1057_ca_object_representations_media_143352_original.jpg,https://palarchive.org/index.php/Detail/objects/182934/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:23,10 March 2021 at 15:22:51,"A black-and-white photograph, featuring two children from Beit Sahour in 1989, this photograph was found among the archive of the Journalist Danial H.",صورة غير ملونة، يظهر فيها طفلات من بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5xh7h0s/manifest
ark:/13030/m5sr6r5q,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0161,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,طفلات من بلدة بيت ساحور، 1989,"Three Children from Beit Sahour, 1989","A black-and-white photograph, featuring three children from Beit Sahour in 1989, this photograph was found among the archive of the Journalist Danial H. |~|صورة غير ملونة، تظهر فيها طفلات من بلدة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989; Date created,1989.0,,"[31.697836,35.22853]",,,image/jpeg,1687.0,2527.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/39049_ca_object_representations_media_143353_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/99317_ca_object_representations_media_143353_original.jpg,https://palarchive.org/index.php/Detail/objects/182935/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:23,10 March 2021 at 15:22:51,"A black-and-white photograph, featuring three children from Beit Sahour in 1989, this photograph was found among the archive of the Journalist Danial H.",صورة غير ملونة، تظهر فيها طفلات من بلدة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5sr6r5q/manifest
ark:/13030/m5jj1bzx,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0162,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,صورة شخصية لرجل كبير في السن ، 1989,"A Portrait of an Elderly, 1989","Found in the Journalist Danial Collection, this black-and-white photograph shows an old man from Beit Sahour wearing Hatta and Agal, 1989. |~|صورة شخصية غير ملونة، يظهر فيها رجل كبير في السن يرتدي حطة وعقال من بلدة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989; Date created,1989.0,,"[31.697836,35.22853]",,,image/jpeg,1683.0,2446.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/68971_ca_object_representations_media_143354_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/29653_ca_object_representations_media_143354_original.jpg,https://palarchive.org/index.php/Detail/objects/182936/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:24,10 March 2021 at 15:22:51,"Found in the Journalist Danial Collection, this black-and-white photograph shows an old man from Beit Sahour wearing Hatta and Agal, 1989.",صورة شخصية غير ملونة، يظهر فيها رجل كبير في السن يرتدي حطة وعقال من بلدة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5jj1bzx/manifest
ark:/13030/m5p060fp,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0163,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,صورة شخصية لرجل كبير في السن، 1989,"A Portrait of an Elderly, 1989","Found in the Journalist Danial Collection, this black-and-white photograph shows an old man from Beit Sahour wearing Hatta and Agal, 1989. |~|صورة شخصية غير ملونة، يظهر فيها رجل كبير في السن يرتدي حطة وعقال من بلدة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989; Date created,1989.0,,"[31.697836,35.22853]",,,image/jpeg,1687.0,2538.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/85565_ca_object_representations_media_143355_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/35816_ca_object_representations_media_143355_original.jpg,https://palarchive.org/index.php/Detail/objects/182937/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:24,10 March 2021 at 15:22:51,"Found in the Journalist Danial Collection, this black-and-white photograph shows an old man from Beit Sahour wearing Hatta and Agal, 1989.",صورة شخصية غير ملونة، يظهر فيها رجل كبير في السن يرتدي حطة وعقال من بلدة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5p060fp/manifest
ark:/13030/m5j757qz,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0164,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,رجلان كبيران في السن من بلدة بيت ساحور، 1989,"A Photograph of Elderlies from Beit Sahour, 1989","Found in the Journalist Danyal Collection, this black-and-white photograph shows two old men from Beit Sahour both wearing Hatta and Agal, 1989. |~|صورة غير ملونة، يظهر فيها رجلين كبيرين في السن يرتديان حطة وعقال من بلدة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989; Date created,1989.0,,"[31.697836,35.22853]",,,image/jpeg,1687.0,2479.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/30190_ca_object_representations_media_143356_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/32743_ca_object_representations_media_143356_original.jpg,https://palarchive.org/index.php/Detail/objects/182938/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:24,10 March 2021 at 15:22:52,"Found in the Journalist Danyal Collection, this black-and-white photograph shows two old men from Beit Sahour both wearing Hatta and Agal, 1989.",صورة غير ملونة، يظهر فيها رجلين كبيرين في السن يرتديان حطة وعقال من بلدة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5j757qz/manifest
ark:/13030/m5841hv1,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0165,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,أطفال يرفعون علامة النصر،1989,"A Photograph of Children, 1989","Found in the Journalist Danyal Collection, this black-and-white photograph shows children, one of whom is seen flashing the victory sign in Beit Sahour, 1989. |~|صورة غير ملونة، يظهر فيها مجموعة طفال يرفعون علامة النصر في بلدة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989; Date created,1989.0,,"[31.697836,35.22853]",,,image/jpeg,1695.0,2549.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/64706_ca_object_representations_media_143357_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/42755_ca_object_representations_media_143357_original.jpg,https://palarchive.org/index.php/Detail/objects/182939/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:24,10 March 2021 at 15:22:52,"Found in the Journalist Danyal Collection, this black-and-white photograph shows children, one of whom is seen flashing the victory sign in Beit Sahour, 1989.",صورة غير ملونة، يظهر فيها مجموعة طفال يرفعون علامة النصر في بلدة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5841hv1/manifest
ark:/13030/m5ds0m82,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0166,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,اطفال يرفعون علامة النصر، 1989,"A Photograph of Children Flashing the Victory Sign, 1989","Found in the Journalist Danyal Collection, this black-and-white photograph shows children flashing the victory sign in Beit Sahour, 1989. |~|صورة غير ملونة، يظهر فيها مجموعة طفال يرفعون علامة النصر في بلدة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989; Date created,1989.0,,"[31.697836,35.22853]",,,image/jpeg,1693.0,2445.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/27311_ca_object_representations_media_143358_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/84657_ca_object_representations_media_143358_original.jpg,https://palarchive.org/index.php/Detail/objects/182940/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:24,10 March 2021 at 15:22:52,"Found in the Journalist Danyal Collection, this black-and-white photograph shows children flashing the victory sign in Beit Sahour, 1989.",صورة غير ملونة، يظهر فيها مجموعة طفال يرفعون علامة النصر في بلدة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5ds0m82/manifest
ark:/13030/m50m01cx,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0167,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,جنود الاحتلال الاسرائيلي، 1989,"A Photograph of Israeli Soldiers, 1989","Found in the Journalist Danyal Collection, this black-and-white photograph shows Israeli soldiers wandering the streets, 1989. |~|صورة غير ملونة، يظهر فيها جنود الاحتلال الاسرائيلي في احد الشوارع عام 1989. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989; Date created,1989.0,,,,,image/jpeg,1693.0,2539.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/96430_ca_object_representations_media_143359_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/3/41841_ca_object_representations_media_143359_original.jpg,https://palarchive.org/index.php/Detail/objects/182941/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:24,10 March 2021 at 15:22:52,"Found in the Journalist Danyal Collection, this black-and-white photograph shows Israeli soldiers wandering the streets, 1989.",صورة غير ملونة، يظهر فيها جنود الاحتلال الاسرائيلي في احد الشوارع عام 1989. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm50m01cx/manifest
